question,answer
when was the last time the detroit lions won a championship,['1993']
who played general chang in star trek 6,['Christopher Plummer']
which part of earth is covered with water,['71%']
who's playing han solo in the han solo movie,['Alden Ehrenreich']
where did the rule of 72 come from,['of Luca Pacioli']
when was the masque of the red death written,['1842']
who sings the original version of feeling good,['Cy Grant']
how many fleet of war ships brought by achilles in the shore near troy,['50']
who does black panther marry in the comics,['Ororo Munroe']
what is the record for home runs in a season,['Barry Bonds']
how do you say horse meat in french,['viande chevaline']
who is the chief law officer of the government of india,['The Attorney General for India']
when did the original flatliners movie come out,['1990']
who is bright eyes in the loved ones,['Anne Scott-Pendlebury']
what was the geeks name in 16 candles,['Anthony Michael Hall']
who has scored the most own goals in premier league history,['Alan Shearer']
what day of the year is mothers day always celebrated,['the second Sunday in May']
when was the first episode of only fools and horses made,['8 September 1981']
what was the first bring it on movie,['Bring It On']
when did the words in god we trust appear on money,['1864']
who plays smithys sister in gavin and stacey,['Sheridan Smith']
who is the nets all time leading scorer,['Brook Lopez']
who sang you won't get me i'm part of the union,['Strawbs']
where was the first pan african conference held,['in London']
who played adam schiff on law & order,['Steven Hill']
who was president when the white house was built,['John Adams']
where is the big statue of jesus located,"['Rio de Janeiro, Brazil']"
who sang the song you are the reason,['Calum Scott']
what is the predominant religion in the ukraine,['Orthodoxy']
when did the who perform at the super bowl,"['Feb 7, 2010']"
where was practical magic supposed to be set,"[""Maria's Island in Massachusetts""]"
when was abbott and costello who's on first,['February 1938']
india's medal ranking in asian games 2018,['8']
how far is murrysville pa from pittsburgh pa,['roughly 20 miles']
what is the pattern on a leopard's coat called,['A leopard pattern']
where is eden west resort from couples retreat,['Bora Bora']
which indian captain has won the maximum matches against sri lanka,['Virat Kohli']
what is tide liquid called in the uk,['Daz Go-Pods']
what's the dog's name on garfield,['Odie']
five australian prime ministers who governed during world war 2,['Ben Chifley']
what is the meaning of the last name salazar,['old hall']
who was a in pretty little liars episode,['CeCe Drake']
qualification of the members of the supreme court in the philippines,['natural-born citizenship']
who plays finn on my mad fat diary,['Nico Cristian Mirallegro']
which type of technology encapsulates fibre channel communications over tcp/ip,['iSCSI']
who was president during attack on pearl harbor,['President Franklin D. Roosevelt']
where does the umbilical vein enter the circulation of the fetus,['the portal vein']
when did def leppard's drummer lose his arm,['1985']
whose portrait appears on the choir call to the right of the apse of san vitale ravenna,['East Roman Emperor Justinian I']
who plays stephanie's mom on the fosters,['Annie Potts']
the unit of area in mks system is,['metre']
what is the name of the college in animal house,['Faber College']
what movie is the song magic carpet ride in,['Reservoir Dogs']
who owned the louisiana territory when the constitution was signed,['Spain']
when is the last time the pirates won the world series,['1979']
what's the name of the little turtle in finding nemo,['Squirt']
who plays the voice of belle in beauty and the beast,"[""Paige O'Hara""]"
when was the hero with a thousand faces published,['1949']
when did the united states begin its revolution,['April 1775']
who played cosette in les miserables 25th anniversary,['Katie Hall']
when was the last time the falcons were in the super bowl,['2016']
what is the default administrative distance assigned to all ospf routes,['110']
who heads the u.s. intelligence community science forum,['Richard N. Haass']
who is the most decorated veteran in us history,['Audie Leon Murphy']
who has more la liga titles real madrid or barcelona,['Real Madrid']
who is ryan michelle bathe on this is us,['Yvette']
who burned down the billboards in three billboards,['Charlie']
when does the supreme court begin a new term,['first Monday of each October']
when does dragon ball z super episode 105 come out,"['August 27, 2017']"
who played dean on wizards of waverly place,['Samonas']
who sings i just died in your arms,['Cutting Crew']
what is the frequency of ac current in north america,['60\xa0Hz']
in which episode does goku arrive on namek,['65']
when did zebra mussels come to north america,['1988']
who plays the voice of tiana in princess and the frog,['Anika Noni Rose']
who developed a method of acting to reproduce real human behavior on the stage,['Stanislavski']
when did they come out with color photos,['1861']
who made call of duty world at war,['Treyarch']
where in london is call the midwife set,['the East End']
the organization of the formal elements in an art work,['composition']
who wrote i wanna grow old with you,['Robbie']
when did 10 rupees coin launched in india,['2005']
when does the third maze runner come out,"['January 26, 2018']"
who dies in season 6 once upon a time,['Hyde']
where did the idea of retirement come from,['the 18th century']
who's played the most years in the nba,['Robert Parish']
how many prime ministers in the queen's reign,['160']
who starred in the secret life of bees,['Paul Bettany']
when did the first macbook pro retina come out,"['October 23, 2012']"
who won the women's wimbledon title in 2018,['Angelique Kerber']
where do you hit to test your reflexes,['the tendon in question']
who was the king of england in the second world war,['George VI']
three types of native mammals that live in florida,['Carnivora']
who was named time person of the year,['The Silence Breakers']
where was the aztec civilization located on a map,['central Mexico']
when was the seat belt law introduced in australia,['1971']
when does the mlb regular season start in 2018,"['March 29, 2018']"
what is the name of the russian fur hat,['An ushanka']
types of rnas carries information for making a single type of protein,['messenger RNA (mRNA)']
when was ain't put into the dictionary,['1961']
who coined the term protoplasm for the fluid substance of the cell,['J. E. Purkinje']
how has the most mvp in nba history,['Kareem Abdul-Jabbar']
when is the show this is us on tv,['9:00 pm']
where was the first petro-chemical industry established in nigeria,['1907']
who does sarah chalke voice in rick and morty,['Beth Smith']
who is responsible for managing medicaid insurance benefits,['government']
who plays jt in the young and the restless,['Thaddeus Rowe Luckinbill']
who played buffalo hump in dead man's walk,['Eric Schweig']
when was the last episode of everyone loves raymond,"['May 16, 2005']"
where does glycosis take place in the cell,['cytosol']
who wrote the hymn i need thee every hour,['Annie Sherwood Hawks']
who plays belle in beauty and the beast movie,['Emma Watson']
who plays poussey on orange is the new black,['Samira Wiley']
in javanese gamelan music typical elaborating instruments are,['percussive']
who is the main character in memoirs of a geisha,['Chiyo Sakamoto']
halloween the curse of michael myers paul rudd,['Tommy Doyle']
who played jonathan in arsenic and old lace,['Raymond Massey']
who ran the fastest 40 yard dash in history,['Jakeem Grant']
when did budapest became the capital of hungary,['1361']
where is the first place to bring in the new year,['Tonga']
who played ariel in the little mermaid on broadway,['Sierra Boggess']
what part of war and peace is the great comet,"['Volume 2, Part 5']"
what was the first attack in world war 2,['Invasion of Poland']
when did mardi gras start in new orleans,"['March 2, 1699']"
who won best actor academy award in 1969,['Cliff Robertson']
who plays the doctor in sons of anarchy,['Siff']
who wrote oh what a tangled web we weave when first we practice to deceive,"['Canto VI, XVII']"
when did disney world start using magic bands,['2013']
who played the brothers in seven brides for seven brothers,['Jeff Richards']
who sings the theme song to dog bounty hunter,['Ozzy Osbourne']
when is the last time the minnesota vikings have been in the playoffs,['2017']
when was the qutub minar granted the world heritage site status,['1993']
who was the first civilian governor of lagos state,['Alhaji Lateef Jakande']
who is first on record as proposing a geocentric universe,['Anaximander']
what do they call high school in australia,['(high schools']
who does young catherine marry in wuthering heights,['Hareton Earnshaw']
when did spider man first appear in comics,['August 1962']
where did they go in the inbetweeners movie,['Malia']
who sings if you want to destroy my sweater,['Weezer']
who plays bernadette in the big bang theory,['Melissa Ivy Rauch']
what is the name of mirabell's servant,['Waitwell']
when was the last time france hosted the olympics,['1992 Winter Olympics']
who sang too shy shy hush hush eye to eye,['Kajagoogoo']
when was the first session of indian national congress held,['28–31 December 1885']
for a molecule to be polar it must have,['polar bonds']
who sings l.o.v.e in the movie the parent trap,['Nat King Cole']
when did rationing start in britain during world war 2,['1940']
who sings system from queen of the damned,['Chester Bennington of Linkin Park']
when did ontario get rid of grade 13,['1988']
when was the first friday the 13th movie released,['1980']
who played kirk's mother in star trek,['Jennifer Marie Morrison']
when was how the grinch stole christmas written,['beginning of 1957']
why do they call easter island easter island,['encountered it on Easter Sunday']
who constitutes the finance commission after every five years,['The President']
who wrote she's a bad mamma jamma,['Leon Haywood']
who votes for winners of los premios juventud,['online vote']
what happened to many manuscripts of anglo-saxon literature,['the Dissolution of the Monasteries']
where are most nutrients absorbed in the small intestine,['in the jejunum']
who was awarded with the first param veer chakra vijeta,['Major Somnath Sharma']
when did tom lehrer write the elements song,['1959']
who is doing the halftime show for the super bowl,['Justin Timberlake']
when's the last time the dodgers were in the world series,['2017']
who sang some enchanted evening in the film south pacific,['Ezio Pinza']
when did diary of a wimpy kid the long haul come out,"['May 19, 2017']"
what scientists is credited with proposing the principle of uniformitarianism,['James Hutton']
who sings vocals on go your own way,['Christine McVie']
what channel is paramount tv on direct tv,['241 SD/HD']
when does captain america the first avenger take place,['1942']
how many seasons are in dragon ball super,['5']
who played the little girl on mrs doubtfire,['Mara Elizabeth Wilson']
based on the residues in the active site what family of proteases does pepsin belong to,['Acid proteases']
who sings the song mama told me not to come,['Eric Burdon']
what two types of information are encrypted by the https protocol (choose two.),['request/response load']
who controlled the economy of the incan empire,['Inca rulers']
who sings the song ooh child things are going to get easier,['Five Stairsteps']
when did texting become available on cell phones,['1994']
when did the three point shot start in high school,['1987']
who commanded british forces at the battle of waterloo,['the Duke of Wellington']
who hosted the daily show before trevor noah,['Jon Stewart']
the elf in rudolph the red nosed reindeer,['Hermey']
where does the water in rockhampton come from,['The Fitzroy River Barrage']
when did rudolph's shiny new year come out,['1976']
what is considered middle age in the united states,['45 to 65']
what is the liquid in a magic 8 ball,['alcohol']
who sings we don't have to take our clothes off original,['Jermaine Stewart']
who gave britain the right to rule palestine,['the League of Nations']
who sings the theme song for republic of doyle,['Great Big Sea']
who comprised a third of brazil's european immigrant population,['Portuguese']
where does the blood in the pulmonary artery go,['lungs']
in the movie turner and hooch what kind of dog was hooch,['Dogue de Bordeaux']
what star wars movie came out before the last jedi,['The Empire Strikes Back']
when does brennan get pregnant the first time,['season six finale']
who wrote the song drive by the cars,['Ric Ocasek']
who is the killer in the book ordeal by innocence,['Kirsten Lindstrom']
what is the statue of liberty holding in her left arm,['tabula ansata']
who plays lilly on the young and the restless,['Christel Khalil']
when is the new episode of suits airing,"['July\xa018,\xa02018']"
how many costco's are there in the united states,['519']
where is the electron transport chain of photosynthesis located,['sunlight']
when does the full game fortnite come out,['in 2018']
how many us presidents have there been assassinated,['Four']
who is the actor that plays lucius malfoy,['Jason Isaacs']
who played will on girlfriends guide to divorce,['Warren Christie']
where is the house in the movie belly,['Jamaica Estates']
where is the telephone area code 585 located,['Rochester']
who plays earl's dad in my name is earl,['Beau Bridges']
when did the movie dirty dancing come out,"['August\xa021,\xa01987']"
who is the first lady of the usa,['Melania Trump']
who plays amys brother on everybody loves raymond,['Peter MacDougall']
who sang come and get your love now,['Redbone']
when was the king james bible translated to english,['1611']
where did the last name dominguez come from,['a name of Spanish origin']
how many super bowl wins does elway have,['three']
where is leprosy most commonly found in the world,['India']
who crowned himself as an emperor of france in 1804,['Napoleon Bonaparte']
who wrote the song the ballad of lucy jordan,['Shel Silverstein']
japanese baseball players in mlb hall of fame,['Hideo Nomo']
greek goddess of peace with the roman equivalent pax,['Eirene']
who is the original singer of one day,['Matisyahu']
when did jason put on the hockey mask,['1980']
when did gone with the wind won 10 academy awards,['At the 12th Academy Awards']
who does cartman's voice on south park,['Trey Parker']
who does carol end up with on er,['Doug']
where was the first long distance phone call made,['between Cambridge and Boston']
what are the traditional appetizers in spain called,['Tapas']
who is the current inspector general of police of uganda,['Martin Okoth Ochola']
who sings in lucy in the sky with diamonds,['Paul McCartney\xa0– harmony vocals']
when was the last time vikings made the playoffs,['2017']
when does disney's live action aladdin come out,"['May 24, 2019']"
when did the song body like a backroad come out,"['February 1, 2017']"
muzon san jose del monte bulacan zip code,"['3023, 3024']"
when does the next episode of superstore air,"['on October 4, 2018']"
when was the american society of anesthesiologists founded,['1936']
where are the two major regions where dense water masses are created,['North Atlantic']
what team does steph curry brother play for,['Dallas Mavericks']
what is the closest airport to white sulphur springs west virginia,['Greenbrier Valley Airport']
where is saba university school of medicine located,['Saba']
who's leading in the world series 2017,['Houston Astros']
what did tony say to ziva in hebrew in nine lives,['have a good trip']
where did the great western cattle trail begin and end,"['Deadwood, South Dakota']"
who sang ol man river in showboat 1951,['Warfield']
how many episodes of season 1 of big little lies,['7']
when did the rule of east india company end in the subcontinent,['1858']
who did otto go with to north korea,['Young Pioneer Tours']
who developed the analytical engine which had features of present day computers,['Charles Babbage']
who sang can't get enough of your love baby,['Barry White']
who plays baelfire in once upon a time,['Michael Raymond-James']
what is jason's last name in the lost hero,['Grace']
where are the next olympics going to be held,['Tokyo']
where is the ball spotted on a 2 point conversion,['2-yard line']
what state is a christmas story based in,['Indiana']
when was the title prince of wales created,['around 1244']
when does ally appear in pretty little liars,['the pilot episode']
when did shania twain released come on over,"['November 4, 1997']"
who proved that genes are located on chromosomes,"[""Thomas Hunt Morgan's""]"
where is the most distortion found on robinson,['near the poles']
who created a settlement house with the help of other social reformers,['Ellen Gates Starr']
who wrote the theme song to beverly hills cop,['Harold Faltermeyer']
who played dr loveless in wild wild west movie,['Michael Dunn']
who has been conferred with the 2016 jnanpith award,"['Ghosh, Shankha']"
when does series 2 of handmaid's tale,"['April 25, 2018']"
when was pot made illegal in the us,['1970']
who sings are you gonna kiss me or not,['Thompson Square']
how many claws does a hermann tortoise have,['five claws']
where does the mora last name come from,['Spanish']
who came to the throne in the glorious revolution,['William III of England']
what year were the olimpic games in mexico,['1968']
where did the name house of tudor come from,['Tudur ap Goronwy']
who is the founder of the wounded warrior project,['John Melia']
who won the national college football championship 2018,['Alabama Crimson Tide']
maximum sentence for death by dangerous driving uk,['fourteen years']
when did the i-35 bridge collapse in minneapolis,"['August 1, 2007']"
who was traded for kobe bryant in 1996,['Vlade Divac']
what is the name of the currency used in togo,['West African CFA franc']
who sang proud mary first tina turner or ccr,['Creedence Clearwater Revival']
who died at the gunfight at okay corral,['Billy Clanton']
who played leatherface in texas chainsaw massacre the beginning,['Andrew Bryniarski']
where does great wall of china start and end,['from Dandong in the east']
who made the song young dumb & broke,['Khalid']
what are the 3 peaks in yorkshire called,['Whernside']
who wrote the song when i was 17,['Ervin Drake']
how many songs are on vices and virtues,['10']
which attribute of god refers to his all-knowing nature,['omniscience']
when was the guns and roses riot in st louis,"['July 2, 1991']"
what song was number one on march 30 2014,"['""Happy""']"
when did age of empires 2 come out,"['September 30, 1999']"
what languages are spoken in colombia besides spanish,['2 Creole languages']
who has the most blocks in a nba game,['Elmore Smith']
where is the 2024 solar eclipse going to be,['North America']
who was killed on the ides of march,['Julius Caesar']
when did benjamin orr of the cars die,"['October 3, 2000']"
who came up with alvin and the chipmunks,"['Ross Bagdasarian, Sr.']"
who has won the popular vote but lost the election,['George W. Bush']
what was the period before the enlightenment called,['Middle Ages']
when's the last time toronto maple leafs were in the playoffs,"['April 23, 2017']"
where was the first battle fought in the civil war,['Battle of Fort Sumter']
how many championships does kentucky men's basketball have,['8']
when was the last time monday night football was on abc,['2005']
who has the power over the money in the us government,['Congress']
when did the canon rebel xti come out,['24 August 2006']
who sang one step forward two steps back,['The Desert Rose Band']
what is the main cause of conflict between india and pakistan,['Kashmir issue']
which african american led the back to africa movement during the early 20th century,['Marcus Garvey']
who plays graham on once upon a time,['James Dornan']
x factor judges thought she was lip syncing,['Aida Yurijivna Nikolaychuk']
who's running for lieutenant governor in georgia,['David Shafer']
what is the full name of nigerian president,['Muhammadu Buhari']
when do casey and cappie get back together,['Legacy']
whats the black part of the eye called,['The pupil']
who played guitar on rock and roll animal,['Steve Hunter']
who are the 10 highest paid athletes in the world,['Cristiano Ronaldo']
which gas most likely was not part of earth's early atmosphere,['Oxygen']
where do the toronto blue jays do spring training,['Dunedin Stadium']
where does the saying standing on the shoulders of giants come from,['Bernard of Chartres']
the highest levels of acid precipitation in europe are in,['Poland northward into Scandinavia']
what is the name of the tower that replaced the twin towers,['1 World Trade Center']
who does mark gatiss play in game of thrones,['Tycho Nestoris']
which article of the constitution describes the amendment process,['Five']
minimum age to become chief minister in india,['25']
when did the us sign the treaty of versailles,['28 June 1919']
where will the summer olympics be held in 2020,['Tokyo']
who played charlie in charlie and the chocolate factory 2005,['Freddie Highmore']
who played fdr in the movie pearl harbor,['Jon Voight']
when do you have to show your cards in poker,['showdown']
who plays malfoy's dad in harry potter,['Jason Isaacs']
where did they shoot butch cassidy and the sundance kid,"['Cuernavaca and Taxco, Mexico']"
when did the new star wars movies come out,['2015']
where is the heart located which body cavity what are the membranes that surround it,['Thoracic cavity']
who produced tupac movie all eyez on me,['David Robinson']
how many police officers are killed in the line of duty each year,['an average of 64']
when was the first airplane used in war,['1911']
why is the short form of pounds lbs,['libra']
who has won bbc sports personality of the year the most,['Andy Murray']
indian air force day is celebrated on which date,['8 October']
how many nations are part of the united nations,['193']
who got the bharat ratna award before becoming president,['Zakir Husain']
how many calories does a cosmic brownie have,['280']
how many episodes in season 3 of red oaks,['6']
when did dustin johnson win the us open,['2016']
when will new 20 dollar bill be released,['by 2020']
who was the last republican mayor in chicago,['William Hale Thompson']
who played the voice of jabba the hutt,['Larry Ward']
who won men's figure skating in olympics 2018,['Yuzuru Hanyu']
who plays dennis on it's always sunny,['Glenn Franklin Howerton III']
when did the battle of omaha beach start,"['June 6, 1944']"
which nfl team is responsible for the 1985 shuffle,['Chicago Bears']
who won the women's fifa world cup,['United States']
last team to win fa cup not in top division,['West Ham United']
what is the rank of india in the richest country,"['world, ranked 130']"
what is the best selling chocolate in the world,"[""Reese's Peanut Butter Cups""]"
who was the 41st president of the united states of america,['George Herbert Walker Bush']
an alpha particle has a mass number of,['4u']
who plays ruben amaro jr on the goldbergs,['Niko Guardado']
when is the last episode of grey's anatomy season 14,"['May\xa017,\xa02018']"
what are the three branches of us government,['legislative']
who won first womens money in the bank,['Carmella']
fear the walking dead season 3 new characters,['Lisandra Tena']
when did zody's go out of business,['March 1986']
who sings malcom in the middle theme song,['They Might Be Giants']
how big is ganymede compared to earth's moon,"[""1.51 times the Moon's""]"
what is the furthest point from the sea in the uk,['Coton in the Elms']
what disease does nikki have on young and restless,['breast cancer']
when did they start celebrating cinco de mayo,['1863']
who was the first governor of western australia,['Captain Sir James Stirling RN']
what is the meaning of the name patricia,['patrician']
how many days does it take for the moon to rotate around the earth,['27.323']
who is in the video don't worry be happy,['Robin Williams']
what bridge does the d train go over,['Manhattan Bridge']
when did the modern tie come into fashion,['With the industrial revolution']
where did river niger and river benue meet,['at Lokoja in Nigeria']
who sang i think it so groovy now,['Friend & Lover']
who was the first black student admitted to the university of mississippi,['James Howard Meredith']
where is the capital city located in california,['Sacramento']
who does the voice of ralph in wreck it ralph,['John C. Reilly']
where do they live in cheaper by the dozen,"['Evanston, Illinois']"
where is willy wonka and the chocolate factory based,['an unnamed town']
real name of raj chandra in rani rashmoni,['Babughat']
top scorer of uefa champions league of all time,['Cristiano Ronaldo']
who gets married in the last episode of the office,['Angela Martin']
what is the most threatened animal in the world,['Actinote zikani']
when is the last time the browns won,['2016']
how many asian countries qualified in world cup 2018,['5']
who has the largest sports contract in the world,['Giancarlo Stanton']
who came up with the idea of communism,['Karl Marx']
what did hal stand for in 2001 a space odyssey,['Heuristically programmed ALgorithmic']
who wrote the music for how the grinch stole christmas,['Dr. Seuss']
who has to push the rock up the hill,['Sisyphus']
when did the second fleet arrive in australia,['28 June 1790']
scottish architect who developed st martins in the field,['James Gibbs']
who played king kong in kong skull island,['Toby Kebbell']
what type of business structure does cadbury have,['importing chocolates']
when did the american civil rights movement end,['1968']
how many episodes will be in 13 reasons why season 2,['13']
what is the current version of php and mysql,['7.2']
who is the minister of sanitation in ghana,['Joseph Kofi Adda']
when did dade county become miami dade county,"['November 13, 1997']"
how many nfl championships did the packers win,['13']
what is an example of a sutural bone,['Inca bone']
who becomes the president after the president is impeached,['Vice President']
who plays the mexican grandma in jack and jill,['Eugenio Derbez']
who plays madison grey on hawaii five o,['Elisabeth Röhm']
when is the new barbie movie coming out,"['May 8, 2020']"
when were the first documented medical records created,['19th century']
who plays young gideon in once upon a time,['Giles Matthey']
who is the highest paid actor of hollywood,['Keanu Reeves']
when does the first friday the 13th take place,"['June 13, 1980']"
what is the real name of o henry,['William Sydney Porter']
who sets the salaries for senate and house members,['Congress']
what is the accent over the i in spanish called,['acute accent']
when does lois come to new york in gossip girl,"['""Petty in Pink""']"
where did they film ninja warrior in australia,['Cockatoo Island']
what is the full form of icu in hospital,['intensive care unit']
where is the setting of charlotte's web,['barnyard']
where does the term elephant in the room come from,['The New York Times']
when did they start singing god bless america at baseball games,['September 11 attacks']
which country has the greatest loss of life in ww2,['Soviet Union']
who played guitar solo on reeling in the years,['Elliott Randall']
where does the final battle in julius caesar take place,['in the plain']
who wrote the parks and recreation theme song,['Gaby Moreno']
who sang i shall be released the band,['The Band']
what order do the resident evil films go in,['Resident Evil (2002)']
who sang i put a spell on you first,['Jay Hawkins']
who was given the ten commandments by god,['Moses']
when did ford quit making the 7.3 diesel,['2003']
who plays poussey in orange is the new black,['Samira Wiley']
built-in set of machine code instructions of computer are called,['a computer program']
what is the latest episode of the walking dead called,['Wrath']
when did the first episode of steven universe come out,"['November\xa04,\xa02013']"
where is tottenham's new ground being built,"['London, England']"
where does the ferry across the mersey go to,['Birkenhead/Wallasey']
who is the actor that plays stefan salvatore,['Paul Wesley']
where did they film the movie cabin fever,"['Portland, Oregon']"
when did season 2 of the last kingdom come out,['16\xa0March\xa02017']
when did australia sign the declaration of human rights,['10\xa0December 1948']
name the group of seven stars seen in the sky,['Pleiades']
the ruler of the holy roman empire that split his empire in half between his two sons was who,['Theodosius I']
who played david in the assassination of versace,['Terry Sweeney']
who played in the super bowl this year,['New England Patriots']
when did california become part of the us,"['on September 9, 1850']"
who won the most olympic medals in history,['Michael Phelps']
who were the main proponents of amending the constitution to include a bill of rights,['James Madison']
who has the fastest roller coaster in the world,['Ferrari World Abu Dhabi']
what is the meaning of ragi in punjabi,['(finger millet) flour']
where did early textile mills have to be built,['rural locations']
when was the last time a foreign leader addressed congress,"['June 8, 2016']"
where does heat come from in our body,['homeostasis']
when did jem and the holograms come out,['1985']
who was in charge of the lost colony,['Sir Walter Raleigh']
who was the first person to go skydiving,['André-Jacques Garnerin']
who played the sun baby in the original run of teletubbies,['Jess Smith']
who played amy grant and i can only imagine,['Nicole DuPort']
4. what does c stand for in case of disk scheduling algorithms,['Circular Elevator Algorithm']
what is the second book of the old testament,['Exodus']
badrinath ki dulhania alia bhatt name in movie,['Vaidehi Trivedi']
what cbs channel is the late late show on,['CBS']
who has the largest contract in the nba,['Stephen Curry']
who wrote the notes in when you reach me,['Rebecca Stead']
the law or bill that changes the legal consequences of acts committed on the legal status of facts,['ex post facto law']
when did emily prentiss return to criminal minds,"['August 30, 2016']"
when is the place beyond the pines set,['1997']
the national science day is observed every year on 28 february in honour of,['Sir Chandrashekhara Venkata Raman']
who played in the ghost and mrs. muir,['Kellie Flanagan']
who plays the bartender in how i met your mother,['Joe Nieves']
when did midwest express go out of business,['in late 2011']
h r pufnstuf what does hr stand for,"['""Royal Highness"" backwards']"
drugs that are substrates of cytochrome p450 3a4 and cyp2d6,['ciclosporin (cyclosporin)']
who is the founder of portuguese power in india,['Francisco de Almeida']
who sang the theme song for as told by ginger,['Macy Gray']
how far is paradise ca from chico ca,['10 miles']
who wrote the screenplay for three billboards outside ebbing missouri,['Martin McDonagh']
what does senior airman mean in the air force,['fourth enlisted rank']
who became the governer of bengal in 1758,['Robert Clive']
who sings the theme song to mystery science theater 3000,['Hodgson']
who plays gowen on when calls the heart,['Martin Cummins']
when's the last time the vikings were in the playoffs,['2015']
who wrote the song the air that i breathe,['Mike Hazlewood']
who plays mrs. potts in the new beauty and the beast movie,['Emma Thompson']
who wrote the song i've been everywhere man,['Australian country singer Geoff Mack']
who is the author of land of stories,['Chris Colfer']
the title fuehrer was applied to which famous dictator,['Adolf Hitler']
when did the last ncaa football game come out,"['July 9, 2013']"
who were judges on the voice last season,['Jennifer Hudson']
how many hours for a full time job,['35 to 40']
what's the latest version of google chrome,['63.0']
when did the chargers make the super bowl,['Super Bowl XXIX']
who is the girl in blackbear do re mi,['Gucci Mane']
who said better to reign in hell than serve in heaven,['Satan']
when will greys anatomy season 14 be released,"['September 28, 2017']"
who wins at the end of grudge match,['Razor']
who narrated the war of the worlds radio broadcast,['Orson Welles']
who has been chosen as the best actor in the 65th national flim awards 2018,['Riddhi Sen']
where does the last name waters originate from,['Wales and Yorkshire']
who are the living presidents of the united states,['Donald Trump']
when was the original tomb raider game released,['1996']
who was the first person to win strictly come dancing,['Natasha Kaplinsky']
as a result of ach stimulation calcium ions are released from the,['the extracellular fluid']
when was under god added to pledge of allegence,['in 1954']
where is the big funnel web spider located,"['Jamberoo, New South Wales']"
who played zuzu in it's a wonderful life,['Karolyn Grimes']
who is the punter for the dallas cowboys,['Chris Jones']
thespian' is used to describe this ancient greek artist who is considered to be the first actor,['Thespis']
where is killing of a sacred deer filmed,['Cincinnati']
when did they change the definition of gender,['1955']
who is the attorney general for new jersey,['Gurbir Grewal']
who has the most home runs all time,['Barry Bonds']
when is the new episode of pll coming out,['April 2017']
how many judges are there in the book of judges in the bible,['twelve']
