question,answer
What is said to be the UK's loudest bird?,['Cuckoo']
In which book of the bible is the story of Noah's Ark?,['The Old Testament']
"The small, landlocked country of Andorra is located in which mountain range?",['Pyrenees']
What wa American composer Hoagy Charmichael’s real full Christian name?,['Hoagland Howard Carmichael']
On which far eastern island did Mick Jagger marry Jerry Hall?,['Bali']
"Who, as the first chairman of the British Rail Board, infamously directed the huge reduction in railway lines across the UK in the 1960s?",['Richard Beeching']
The administration of which American President was rocked by the 'Teapot Dome Scandal' of the 1920's?,['Harding']
Which football team plays its home games at Portman Road?,['Ipswich Town']
Who appears on the reverse of the current Bank of England £10 note?,['Sir Winston Churchill']
"Where do you find the Bridal Veil, American, and Horseshoe Falls?","['Niagara Falls, Canada/USA border']"
"""What U.S. state did Ray Charles have """"on his mind""""?""",['Georgia']
"100.4 Smooth Radio, and 105.4 Century FM, etc, are based where?",['Nottingham']
"What is a mosquito-borne virus, also known as breakbone fever, that is an acute febrile disease which occurs widely in the tropics, in Asia, South America, Australia and the Pacific and is now endemic in more than 100 countries?",['It was the first human disease to have its full genome sequence published.']
What do we call the fruit of the blackthorn?,['Sloe']
"In metallurgy, the term 'rouging' refers to a form of corrosion found on what substance that you do not readily associate with corrosion?",['Diamond']
"Which 1940 film, directed by John Ford, was based on John Steinbeck’s Pulitzer-Prize winning novel of the same name?",['The Grapes of Wrath']
Who is the lead singer of the English band ‘The Specials’?,['Neville Staple']
Which shocking fish is also known as a torpedo?,"[""Electrophorus Ask AOL's AI, SmarterChild""]"
Whose birth and death are commemorated on the same day?,['Charles II']
Near Field Communication technology (NFC) is a set of standards for?,['Cryptography']
When Laurence Olivier became Baron Olivier where was he the Baron of,['Newlands in Chelsea']
Who was the first American to travel faster than the speed of sound?,['Chuck Yeager']
Proteus and Nereid are among the moons of which planet?,['Neptune']
"""What purple berry from South America has been promoted as a """"superfood""""?""",['Açaí']
"Name the renowned shirt maker in Jermyn Street, London?",['Paul Smith']
Which fruit is traditionally used in the recipe for the dessert dish Liverpool Tart?,['Apricot']
"""In the Bible, which of Jesus"""" disciples tried to walk on water?""",['St Peter']
Which American city experienced an earthquake in the early hours of January 17th 1994?,['Los Angeles']
"Which constellation has, uniquely, in Rigel and Betelgeuse, two of the ten brightest stars?",['Orion']
Name the Archbishop of Canterbury who was burnt at the stake in 1556?,['Tomás Moro']
The Elgin Marbles were originally part of which building?,['Parthenon']
The musical ‘Half a Sixpence’ was based on which 1905 novel?,['Kipps']
Which village in Sweden has four chemical elements named after it?,['Yttrebo']
What synthetic opioid is used to help treat heroin addiction?,['Methadone This is the 5th of the 5 rounds where you must submit your own questions! You may only enter up to 5 questions.']
"Which indoor sport includes a side wall, front wall, and a tin?",['Tennis']
Saloth Sar was the real name of which infamous dictator?,['Pol Pot']
Which 20th century philosopher wrote 'Being And Nothingness' and 'Critique Of Dialectic Reason'?,['Jean-Paul Sartre']
"The foxtrot, a dance introduced to Great Britain around 1914, originated in which country?",['The US']
"Who was the founder of 'Today' newspaper, launched in 1986, the subject of much dispute with trade unions?",['Bruce Grobelaar?']
What fairy tale features a wolf who tries to “huff and puff and blow your house in”?,"['Little Pig, Little Pig']"
"Neil Oliver provides archaeological and social history knowledge for, and fronts, programmes for UK TV in Britain, continental Europe and Australia, called what?",['Coast']
"Royton North, Shaw and Werneth are wards in which Metropolitan Borough Council?",['Oldham Metropolitan Borough Council']
"Which 1st World War battle of 1916 saw 60,000 British casualties on the first day? The battle lasted from July to November, resulting in a British advance of 12 kilometres.",['Battle of the Somme']
"Which film about a submarine had as one of its stars Denzil Washington, whose character had violent disagreements with his Captain played by Gene Hackman?",['Crimson Tide']
Who takes over the important position of Governor of the Bank of England in 2013 ?,['Mark Carney']
"Who was Pope during most of the 1914-18 Great War, succeeding Pius X in September 1914?",['Benedict XV']
The English football team played the World Cup Final in 1966 in what coloured shirts?,['White']
How many scottish football league teams names end in United?,"['Three: Montrose, Peterhead & Stranraer']"
As at 2012 Dame Marjorie Scardino is/was head of what high-performing global media/learning corporation?,['Penguin Books']
"Which Dr. Who villain has been played by Roger Delgado, Anthony Ainley, Eric Roberts, etc?",['Master of the High Council of Time Lords']
Who plays Chicago police officer Sharon Pogue in the 2001 film ‘Angel Eyes’?,['Jennifer Lopez']
"What amateur rowing club based at Henley on Thames, England, was founded in 1818?",['Royal Regatta']
Which northern Duchies were questionable until the 1860s?,['Schleswig and Holstein']
"What country has 11 official languages including Zulu, Xhosa, and English?",['South Africa']
"What was the last name of brothers Chico, Harpo, Groucho, Zeppo, and Gummo?",['Marx Brothers']
"Suu Kyi, who was sentenced to home detention for six years in 2003, is the Leader of the Opposition in which country?",['풀국']
Which Christmas song includes the line It seems so long since I could say 'sister Susie sitting on a thistle'?,['Carol of the Bells']
In which children?s cartoon series have you 'gotta catch em all'?,['Pokemon']
Who was the German born private astronomer to George 3rd?,['Karl Wilhelm Schröter']
Who played 'Peter Pan' in Spielberg's 'Hook'?,['Dustin Hoffman']
"In 1487, Portuguese navigator Bartholomew Diaz was the first European to sail past which landmark?",['Cape Aguena']
Who won the 'Oscar' for Best Actress in 2000 for her part in'Boys Don't Cry'?,['Hilary Swank']
Which artist David was born in Bradford UK?,['David Hockney']
What are the French speaking citizens of Belgium called?,['Belges francophones']
"In 2005, Dan Wheldon became the first British competitor to win what event in over 30 years?",['Indy 500 Scored a bingo at the end for 5 points']
"The works of artists De Chirico, Andr Breton, Mir, Magritte, Dal and Ernst are examples of what art movement?",['Surrealism']
"In Edwin Landseer's painting, 'Dignity and Impudence', what kind of creatures are depicted?",['Deer']
"""Which fashion designer popularised the mini skirt and ran a Chelsea boutique called """"Bazaar""""?""",['Mary Quant']
"""What traditional herb is used in a """"Margharita"""" pizza ?""",['Oregano']
"Which organisation was founded in Ontario, Canada in 1897 by Adelaide Hoodless?",['National Council of Women']
"Which company, founded in 2009, provides an app-based taxi service that uses crowd-sourced drivers?",['UBER']
"With a 'Beaufort Scale' number of 8, and a wind speed of 39 - 46mph. How is this wind force described?",['Gale']
"Which character from a comic strip had the real name Marmaduke, Earl of Bunkerton?",['Popeye']
"The gravesite of what American writer, buried in Baltimore, is mysteriously visited every January 19th, to receive a toast of cognac and 3 roses?",['Edgar Allan Poe']
"In a film script, what do the letters ECU mean?",['Equivalent camera unit']
"What product is advertised with the slogan ""Great taste, less filling""?",['Diet Pepsi']
To whom did human-rights lawyer Amal Alamuddin become engaged in April 2014?,['George Clooney']
"Later a 'Blue Peter' presenter, who played 'Steven Taylor', an assistant to William Hartnell's 'Doctor Who'?",['Peter Purves']
In a 1970's safety campaign what did Jimmy Savile advise us to do every car trip?,"[""If you want to be sure if I'm safe and sound-check me What happens in this picture?""]"
Which country won the men's football gold medal at the 2012 Olympics?,['México']
"Fidel Castro, former President of Cuba, ordered which board game to be destroyed when he took power?",['Chess']
"Which Spaniard, from 1518, overcame Montezuma, captured Mexico City and became Governor-General of much of Mexico?",['Hernán Cortés']
SS Ancon was the first ship to navigate what single-vowelled passage on 15 August 1914?,['Ancon']
"Which Latin phrase means 'to excess, to a sickening degree'?",['Ad nauseam']
"In music, who was Sweet and Innocent and Too Young?",['Elvis Presley']
What was the World’s first teletext information service?,['CEEFAX']
What company is the world's largest private employer?,['Wal-Mart']
A gymnophobia sufferer fears what?,['nudity']
What is the only bird that can wink like a human,['Owl']
Who was the only Prime Minister of Great Britain born outside the British Isles?,['Bonar Law']
Which Lloyd Webber musical premiered in the US on 10th December 1993?,['Whistle Down the Wind']
"Crash, rise and hi-hat are all types of which musical instrument",['Electronic Drum']
"""Where would you find a """"plimsoll line""""?""","['""Plimsoll mark"" is a line of reference that appears on a ship\'s hull']"
"Which American science fiction television series, first aired from 1993 to 2002, tapped into public mistrust of governments and large institutions and interest in conspiracy theories and spirituality, centring on efforts to uncover the existence of extraterrestrial life?",['The X-Files']
Nigel Farage is the leader of which political party?,['Leader of the UK Independence Party']
The disease pertussis is more commonly known by what name?,['Whooping Cough']
An apartment in which building has been the official London residence of the MP for Buckingham since June 2009 ?,"['24 Grosvenor Crescent, Buckingham Palace']"
"Which fashionable London thoroughfare, about three quarters of a mile (1.2 km) long, runs from Hyde Park Corner to Marble Arch, along the length of the eastern side of Hyde Park?",['Upper Park Lane']
The infamous drug cartel run by Pablo Escobar through the 1970s and 1980s takes its name from which Columbian city?,['Medellin']
Who was elected president of France follwing the death of President Pompidou?,"[""Valéry Giscard d'Estaing""]"
Which Mediterranean country's orchestra is bigger than its army?,['Albania']
"Which is the only sign of the Zodiac represented by an object, rather than a person or animal?",['The Scales']
Who were the notorious Friars of St Francis of Wycombe?,"[""The Beggar Knight's""]"
Who wrote the Buddy Holly hit 'It Doesn't Matter Anymore'?,['Paul Anka']
What is either a city in Germany or a type of fragrance?,['Krefeld']
Of which football club was Santiago Bernabeu the President from 1943 to 1978?,['Real Madrid']
"Irish writer and poet Oscar Wilde, who died in 1900, is buried in which European country?","[""He is buried in Paris's Père Lachaise Cemetery""]"
"In the year 1800, who was King of Great Britain and King of Ireland?",['George III']
Which actress played The Sculptress on TV?,['Claire Bloom']
"In which country are the Angel Falls, the highest waterfall in the world?",['Venezuela']
"Nicknamed the 'Diamond State', which US state shares borders with Pennslyvania, New Jersey and Maryland?","['Delaware I have a confession to make. I’ve been cheating with my digital assistant. Her name is Siri, and our relationship hasn’t always been on the up and up. When I upgraded my iPhone and']"
Bjrn Ulvaeus and Benny Andersson wrote most of the songs for which pop group?,['ABBA']
Which musical instrument did the Lemon Pipers sing about,['Sitar']
"Named for its chairman, The Warren Commission published its final report on Sept 27, 1965. What event was it seated to investigate?",['Assassination of John F. Kennedy']
Who scored the most goals in the 2012/13 English Premier League season?,['Sergio Agüero']
Which tennis player was dubbed ‘Superbrat’ by the British press?,['Virginia Wade']
"""Which 1968 book by Richard Hooker begins """"When Radar O'Reilly, just out of high school left Ottumwa, Iowa and enlisted in the United States Army...""""?""",['MASH']
Who did Alan Lake marry in 1968,['Jane Birkin']
Which famous huntsman who was known for wearing a grey coat was buried in Caldbeck cemetery,['James Hogg']
"On Oct 28, 1886, the rotund one himself, Grover Cleveland, officially dedicated what highly visited statue?",['Statue of Liberty']
Where are St. Peter's Basilica and the Sistine Chapel?,['Vatican City']
In which country is the port of Incheon?,['South Korea']
In which country was the 2006 FIFA World Cup held?,['It was held in Germany and was the fifteenth FIFA World Cup']
What was the name of the Edinburgh dog that watched over his owner's grave for 14 years?,['Greyfriars Bobby']
What number in Bingo is sometimes referred to as Heinz varieties?,['57 varieties']
"""What, in 2010, was Pope Benedict reported to have described as an """"...expression of the gift of oneself to God and others..""""?""",['Celebration of Holy Mass']
Who is credited with the discovery of the tomb of King Tutankhamen in 1922?,['Howard Carter']
Which country is the world's largest producer of copper?,['Chile']
"Used in mathematics, what is the value of Pi to three decimal places?",['22/7']
Which Brewery makes London Pride bitter?,['Fullers']
Which former Bond star played the part of Mr. Rochester in a 1983 TV mini series of Jane Eyre?,['Timothy Dalton']
"What, if any, relationship was shared between Dear Abby and Ann Landers?",['The two women were sisters']
What is the International Vehicle Registration for Cambodia?,['R']
Who wrote the opera Faust in 1859?,['George Alexander Osborne']
‘Songs From the Tainted Cherry Tree’ is the debut album of which X Factor contestant?,['Diana Vickers']
As what are the islands previously known as the Danish West Indies now known?,['United States Virgin Islands']
"What gas, symbol F, is the most reactive of all chemical elements?",['Fluorine']
What instrument was originally called the trompette-saicueboute?,['Trombone']
Which British girl won the Women's Junior Singles title at Wimbledon this year (2008)?,['Laura Robson']
In the book by James Hilton what was the full surname of the character Mr Chips?,['Bingham']
Which late singer’s autobiography was entitled “Take me Home”?,['Elvis']
"Which syndrome, a type of delusional jealousy of infidelity of a spouse or partner, is named after a Shakespearian character?",['Othello syndrome']
"Who is a senior servant in a large household, specifically in charge of the dining room, wine cellar, and pantries?",['Butler']
His debut album 'Disc-Overy' was released in 2010. By what stage-name id Patrick Chukwuemeka Okogwu better known?,['Tinie Tempah']
Name the successful travel and 'e-tailer' website founded Martha Lane Fox and Brent Hoberman in 1998?,['Lastminute.com']
In which city are the baseball team the Dodgers based?,['ぽ']
Which Greek philosopher is popularly known as 'The Laughing Philosopher' because of his scoffing nature?,['Anacharsis']
"What product of photosynthesis, a carbohydrate occurring in the cells of plants, can be changed into glucose or dextrine?",['Starch']
In transport what is classified using the Whyte Notation or the UIC Classification?,['Locomotives']
With what area of expertise do you associate the name of Annie Leibovitz?,['Celebrity photographer']
What is the ocean current that flows from Florida to Europe?,['Gulf Stream']
Which English town is known for its collection of concrete cows?,['Milton Keynes']
"What Latin phrase, which translates as “by heads”, is taken to mean “for each person”?",['ad personam']
"""How many people made up the English pop rock group """"Tears For Fears""""?""",['Two people with the name Curt Smith.']
"What Latin phrase, which translates as Out of many, one, is taken to mean One from Many?",['E pluribus unum Assistant: The assistant system for G20 is online and ready to answer more questions! http://g20.org.uk/ You can also play a variety of other quizzes there']
"Michael Morpurgo, author of the children's book War Horse, on which the 2012 Spielberg film (of the same name) is based, held what UK position from 2003-5?","[""Children's Laureate""]"
"Which well known 1987 film, featured a character named Private Pyle, played by Vincent D'Onofrio?",['Full Metal Jacket']
Harold Holt became Prime Minister of which country in January 1966?,['Australia']
"The long distance train, 'The Canadian', travels between Toronto and which other city?",['Vancouver']
"What was the name of the book that was a collection of Aubrey Beardsley's work, published by Leonard Smithers in 1897?","['Savoy, Volume XIV']"
Which island country was the main setting for the James Bond film Dr No ?,['Jamaica']
"""Who composed the works """"The Fountains of Rome"""" and """"The Pines of Rome"""" in 1916 and 1924 respectively?""",['Ottorino Respighi']
"In which country were 29 miners killed after 2 explosions in the Pike River Mine in November 2010, making it the most-deadly mining disaster there in 96 years?","['In Tiaka, New Zealand']"
"Between 20 and 30 miles thick above water (3 to 6 miles thick beneath the ocean), what is the geologic term for the part of the earth that sits on top of the mantle?",['Lithosphere']
The name of which European capital city means Merchants Harbour?,['Bizkaia']
Which country was founded by Muhammed Ali Jinnah?,['The Republic of Pakistan']
Who was editor of Cosmopolitan magazine for 32 years and wrote the book 'Sex and the Single Girl?,['Helen Gurley Brown']
Which group had UK top ten hits in 1987 with 'Sweet Little Mystery' and 'Angel Eyes'?,['Bananarama']
Traditionally with what were the seams of wooden ships caulked?,['Oyster shells']
A Nychthemeron is a period of how many consecutive hours?,['A day']
What colour is Lady Penelope’s car in the television puppet series ‘Thunderbirds’?,"[""Lady Penelope's Rolls-Royce is a two-door saloon automobile in a metallic blue""]"
A “slim jim” is a type of pick used to open what type of lock without a key?,['Mechanical']
Which famous chemist was executed in the French Revolution?,['Antoine Lavoisier']
"In humans, the medical condition prepatellar bursitis affects which part of the body?",['Knee joints']
Nagaland is a constituent state of which SE Asian country?,"['It is an integral part of India, having never been part of an independent country']"
The announcement came in November 1978 that which member of the 'Royal Family' was to join the armed forces?,['Prince Andrew']
"What company encourages you to ""Think Outside the Bun""?",['Apple Inc.']
"Who was the main female singer with the groups Jefferson Airplane, Jefferson Starship and Starship?","[""Grace Slick The full version of 'Psychedelic' is at http://www.humanisingtechnology.com/. The full version is now available as an on-line booklet at http://www.humanising""]"
The lead singer of which band is known as Suggs?,['Madness']
"""Which Scottish singer had hits with """"Maggie Mae"""", """"Tonight's The Night"""" and """"Do You Think I'm Sexy"""", and has then turned to singing older standards?""",['Rod Stewart']
"Which monastic order, founded in 529 AD, was based at a monastery at Monte Cassino, Italy, until it was sacked in 580, when the monks fled to Rome and then spread throughout Europe?",['Benedictine']
What is mixed with whisky to make a rusty nail,['Rum']
Which US singing duo started out under the names Caesar and Cleo?,['Hall & Oates']
"What was the first name of the fictional character Gulliver, which was created by Jonathan Swift?",['Lemuel']
What is the country of origin of the supermarket chain Aldi ?,['Germany']
What does an entomologist study?,['Insects']
English playwright Chrisopher Marlowe coined the phrase 'The face that launched a thousand ships' in his tragedy Doctor Faustus when referring to which mythical Greek figure?,['Helen of Troy']
"In internet/texting parlance, what does tl;dr mean?","[""Too long; didn't read""]"
Which Gilbert and Sullivan operetta is sub-titled The Slave of Duty?,['The Mikado Answers to The Third Set of Questions']
"A colony of Britain until 1956, with the capital city of Khartoum, the south of what African country became an independent state in July 2011?",['South Sudan']
What country became democratic after the death of Generalísimo Franco?,['Popular Party']
Who was the man behind The Chipmunks?,['Dave Seville (singer)']
Robert Walden Cassotto achieved fame under what name?,['Bobby Darin']
Romansh is a native and official language of which country?,['Swiss']
"Which 2008 Western film starred Ed Harris and Viggo Mortensen as lawmen, Jeremy Irons as a rancher and Renee Zellweger as a piano-playing widow?",['Appaloosa']
"If ultimate means last, what word means second-to-last?",['penultimate (The Latin is post means after and ultimo is last. Penultimate means after ultimate.)']
"Skeletal, Smooth, and Cardiac are all types of what?",['Muscle']
"As what are Jeff Ement, Matt Cameron, Mike McCready and Eddie Vedder collectively known?",['Pearl Jam']
Which is the largest in area - The Sahara Desert or Australia?,['The Sahara is larger than Australia']
At which film festival could you be awarded the 'Palm d'Or'?,"['Cannes Film Festival 1 comment(s), latest 1 year, 9 months ago New Qn-Scorer has now been added to the Qn-Scorer.com website. Users logging into the QnA']"
Which author wrote ‘I came form Des Moines. Somebody had to.’ in their book ‘The Lost Continent’?,['Ernest Hemingway']
"In the standard game of Monopoly, you go to jail if you throw how many consecutive sets of doubles on the dice?",['Three']
"""Which author famously upset her publisher by beginning a book with """"I am quite tired of making goody goody books about nice people""""?""",['Little Women']
"If you dress in clothes of the opposite sex, you are a what (no rude answers please!)?","['Drag RIDDLE(S): If a man is asleep in his bed and he smokes a cigar, what happens? ASSISTANT: There’s smoke in his lungs. QUESTION(S): What']"
"What Canadian city was named by explorer Jacques Cartier, meaning originally 'Royal Mount'?",['Canada']
"What Latin word meaning equal expresses a quality standard/norm (on or below or above etc), alluding to golfing performance?",['Level']
How many American states were there at the beginning of the twentieth century?,['♰']
"What is the next in the series: 1, 16, 81, 256, 625 ?",['There are an infinite number of correct answers here']
For which human physical reaction is horripilation the correct medical term?,['Shiver']
Gymnogynomania is an urge to spy on people while they are doing what?,['Shaving']
The adjective vulpine refers to which animal?,['A fox']
Which river forms the eastern section of the border between England and Scotland?,['Falls of Clyde']
The Nobel Peace Prize winner for 2010 lives in which country?,['CM']
The UK political Labour Party's famously controversial 1995 constitutional 'Clause IV' amendment mainly removed a commitment to?,['Internal trade union reform and a planned British National Investment Bank']
Fritz Kreisler (1875-1962) was a virtuoso on which instrument?,['Violin']
"In the 1971 Number One hit Ernie by Benny Hill, what was the name of Ernie's horse who was kicked by his rival, Two-ton Ted from Teddington?",['Ethel']
What city had the largest library in the ancient world?,['Alexandria']
Phil Collins was a drummer and singer in what band?,['Genesis']
What dark brown food paste is the Australian version of Marmite in this country?,['Vegemite']
Which Verdi opera is also a popular acronym used in the advertising and selling professions?,['Rigoletto']
Which writer created the detective Charlie Chan?,['Earl Derr Biggers']
Which British monarch was the first Head of the Commonwealth?,['George VI']
Operation Felix was the codename for a proposed German invasion of which British Overseas Territory during World War II?,['UK Falkland Islands']
What the note is at the 12th fret of the 1st and 6th strings of a standard-tuned 6-string guitar?,['E']
From which country does the food brand Del Monte originate,['Del Monte Foods']
The Koppen Classification System is used for classifying what?,['Climates']
What is the name of the laboratory in New Jersey which is associated with Thomas Edison?,['Menlo Park']
"The territory of Idaho, formed on this day in 1863, later was divided up into what 3 states?","['Montana, Wyoming & Washington']"
Erasmus of Rotterdam (1466-1536) is a revered?,['Theologian']
"In which country was the first 24 hour race for motor cars held on a closed course, in 1907?",['New Zealand']
Which town is home to the University of Ulster?,['Belfast']
What city has a neighborhood called Little Havana?,['Miami']
"The Japanese musical instrument the shamisen (or samisen or sangen) has traditionally how many strings (the answer, in Japanese and the earlier Chinese, is in the name)?",['三糸（しゃみさん、三弦、sanen)']
On the Cartesian Plane where is the unit usually represented as i or j?,['The imaginary axis']
What is the better known name of the English singer Yusuf Islam who converted to Islam in 1977 at the height of his fame?,['Cat Stevens']
What was the name of Ian McEwan's Booker Prize winning novel of 1998?,['Amsterdam (novel)']
Which French composer wrote the symphonic poem 'The Sorcerer's Apprentice'?,['Paul Dukas']
What kind of flowers was the gunman holding when he shot Dirty Den in Eastenders,['Poppies']
What type of animal is a nyala,['Type of antelope found in southern Africa.']
A quadruped is an animal with how many feet?,['Four']
Which classical author wrote the Anabasis?,['Xenophon']
"In medicine, algology is the study of what?","[""Pain Words: 3,855 (estimated 24,882) This is pretty interesting. I'm curious as to why they didn't use a different voice for each of the categories""]"
The flag of which Asian country contains an image of the mythical Thunder Dragon?,"[""Chinese People's Republic TEST ACTIVE RUINS""]"
Which National Park includes the Black Mountains and Usk Valley?,['Brecon Beacons']
Which tennis player born in 1969 won 22 Grand Slam singles titles and Olympic Gold in 1988?,['Steffi Graf']
What is the world's smallest land-locked country?,['Vatican City']
"In which city would you find the International Court of Justice, otherwise known as The World Court?",['Hague']
“And in the end you wind up dying all alone on some dusty street. For what? For a tin,"[""Money For Nothin'""]"
"""What is the name of the feast day in the Western Christian calendar which occurs on 29 September to honour the defeat of Lucifer in the battle for the heavens, for which the traditional meal includes goose (a """"stubble-goose"""", i.e. one prepared around harvest time)?""",['Michaelmas']
Which is the largest island in Canada?,['Newfoundland']
