question,answer
Who became US Vice President when Spiro Agnew resigned?,['President Gerald R. Ford']
In which decade of the 20th century was Billy Crystal born?,['The Forties']
Which George invented the Kodak roll-film camera?,['Eastman']
Which series had the characters Felix Unger and Oscar Madison?,['The Odd Couple']
Who along with Philips developed the CD in the late 70s?,['Tokyo Tsushin Kogyo']
Where is the multinational Nestle based?,['ISO 3166-1:CH']
Do You Know Where You're Going To? was the theme from which film?,['Mahoganies']
19969 was the Chinese year of which creature?,['🐀']
In the 90s how many points have been awarded for finishing second in a Grand Prix?,['six']
Stapleton international airport is in which US state?,['Colorado (State)']
What was Kevin Kline's first movie?,"[""Sophie's Choice""]"
Which actor had a Doberman Pinscher called Kirk?,['Gloria Rabinowitz']
What day of the week was the Wall Street Crash?,"[""Thor's Day""]"
The US signed a treaty with which country to allow the construction of the Panama Canal?,['Columbia']
What was Prince's last No 1 of the 80s?,['Batdance']
Man In The Mirror first featured on which Michel Jackson album?,['Bad (disambiguation)']
Where was the first battle with US involvement in the Korean War?,['水原']
On which Caribbean island did Princess Diana spend he first Christmas after her divorce was announced?,"['Barbuda Island, Antigua and Barbuda']"
In which decade was Arnold Schwarzenegger born?,['The Fifties']
Which musical featured the song Thank Heaven for Little Girls?,['Gigi']
The Queen Elizabeth liner was destroyed by fire in the 70s in which harbour?,['Kong Hong']
What breed of dog did Columbo own?,['Basset Hound']
What was the first movie western called?,['Josefa Jamarillo Carson']
Which Oscar-winning actress was born on exactly the same day as actress Lindsay Wagner?,['Meryl streep']
Which Amendment to the Constitution brought in prohibition in 1920?,['18']
Which oil scandal hit the US in 1924?,['Teapot dome affair']
Phil Collins appeared in which Spielberg film with Robin Williams?,['Hook']
1998 was the Chinese year of which creature?,['Tigress']
Which country does musician Alfred Brendel come from?,['The Republic of Austria']
Theodore Francis international airport is in which US state?,['RhodeIsland']
In which soap did Demi Moore find fame?,['Everyday Heroes']
"To the nearest million, what is the population of London, England?",['seven million']
What did Clarice Cliff create?,['Pots']
Which James Bond film features a song by Louis Armstrong?,['Ohmss']
In what year were US ground troops first dispatched to Vietnam?,"['one thousand, nine hundred and sixty-five']"
In 1999 Anna Kournikova signed a lucrative contract to model what?,['Bras']
Which member of the Monkees came from Washington DC?,['Peter Thorkelson']
Which ship was sunk by a German submarine in 1915 with a loss of 1400 lives including 128 Americans?,['Roman Lusitania']
In what decade were video recorders first developed?,['The Fifties']
Who had the noels Spy Hook and Spy Line published in the 80s?,['Leonard Cyril Deighton']
the first credit cards were for use in what type of establishments?,['Eateries']
In which country was Ursula Andrews born?,['ISO 3166-1:CH']
What was CBS TV news broadcaster Walter Cronkite's stock closing phrase?,"['Cronkite, Walter Leland, Jr.']"
Who had a 70s No 1 hit with Let Your Love Flow?,['Howard Bellamy']
Which state renewed Mike Tyson's boxing license in 1998?,['Silver State']
Neil Armstrong was a pilot in which war?,['Corean']
Which English-born US citizen hosted Masterpiece theater?,['Alastair Cooke']
Nickelodeon was founded in 1979 by which company?,['Warner Amex']
Which element along with polonium did the Curies discover?,['Radium']
In The Banana Splits what sort of animal was Snorky?,['Elephantinely']
Who had an 80s No 1 hit with Can't Fight This Feeling?,['REO (album)']
Which parallel was the truce line in the Korean War?,['38th Parallel']
On a computer keyboard which letter is between A and D?,['🅢']
"Which musical featured the song Flash Bang, Wallop?",['One-half']
What was Hitchcock's first sound movie?,['Blackmailer']
Which newspaper did Jackie Kennedy work for just before her marriage?,['Washington Times (original)']
What are the international registration letters of a vehicle from Turkey?,['T.R.']
Who wrote The Turn Of The Screw in the 19th century and The Ambassadors in the 20th?,['The Finer Grain']
Which American nuclear submarine was the first to sail across the North Pole under the ice cap?,['Nautilus']
What was John Glenn/'s first spacecraft called?,['Mercury 6']
Which branch of medicine is concerned with disorders of the blood?,['Automated hematology']
Where was The Iron Triangle?,['Độc lập - tự do - hạnh phúc']
What is the correct name of laughing gas?,['Happy gas']
What is the distance between bases on a little league baseball field?,['60 distance']
How many home runs did baseball great Ty Cobb hit in the three world series in which he played?,['None']
"In cross-country bike racing, what do the initials BMX represent?",['Bicycle moto x (cross)']
"After retiring as a player, with what team did baseball great Babe Ruth spend one year as a coach?",['The Brooklyn Dodgers in 1938']
What is the maximum weight permitted for calves in rodeo calf-roping competition?,['350 pounds. The minimum is 200 pounds']
What baseball player hit the only home run of his 212-year major league career off his own brother?,"['Joe Nickro in 1976. Nickro, a pitcher with the Houston Astros, hit a four-bagger off his brother Phil, who was pitching fro the Atlanta Braves. Houston won the game, 4-3']"
Brooks Robinson and Carl Yastrzemski hold the major league baseball record for playing the greatest number of seasons with the same team. How many years did they play-- and with what teams?,"['23 years. Third baseman Robinson played with the Baltimore Orioles from 1955 to 1977; Carl Yastrzemski, outfielder/first baseman, played with the Boston Red Sox from 1961 to 1983']"
"Under the rules outlined in the charter of the International Olympic Committee, how much pure gold must there be in each gold medal awarded to first-place winners?",['At least 6 grams. Silver medals must be at least .925 sterling silver']
Who was the famous great-great-grandfather of San Francisco 49er quarterback Steve Young?,['Mormon leader Brigham Young']
How many of the four Grand Slam trophies in tennis are gold; how many are silver?,"['Only the Wimbledon trophy is gold; the others--for the U.S. Open, the French Open and the Australian Open--are sliver']"
"""What breakfast food gets its name from the German word for """"stirrup""""?""",['New York bagel']
What popular drink did a Dutch medical professor produce in his laboratory while trying to come up with a blood cleanser that could be sold in drugstores?,['Mothers ruin']
On what vegetable did an ancient Egyptian place his right hand when taking an oath?,['The onion. Its round shape symbolized eternity']
What American city produces most of the egg rolls sold in grocery stores in the United States?,['Houstonians']
Italy leads the world in pasta consumption with 61.7 pounds eaten per person per year. What country is second?,"['Venezuela, where the annual pasta consumption is 27.9 pounds']"
"When Birdseye introduced the first frozen food in 1930, what did the company call it/",['Frosted food']
Which 100-mile long waterway links the Mediterranean and the Red Sea?,['Suez Canal Zone']
In which country is the Aswan Dam?,['EGY']
Where did Idi Amin rule from 1971-1979?,['Ugandese']
Which country has the rand as its currency?,['South africa']
What is the former name of the People's Republic of Venin?,['Dahomey kingdom']
In which country are Tangier and Casablanca?,['ISO 3166-1:MA']
Who was the Egyptian president who was assassinated in 1981?,['Sadat']
Which country was called Upper Volta until 1984?,['Bourkina-Fasso']
Who was the Egyptian king whose tomb an treasures were discovered in the Valley of the Kings in 1922?,['King Tut']
Name the East African country which lies on the equator.,['Kenyan']
What are the two main arms of the River Nile called?,['Blue Nile and White Nile']
In which country did King Hassan II ascend the throne in 1961?,['ISO 3166-1:MA']
Which British general was killed at Khartoum in 1885?,['Gordon (disambiguation)']
On the border of which two countries is Victoria Falls?,['Zambia and Zimbabwe']
What is the name of the volcanic valley that runs from the Sinai peninsula to central Mozambique?,['Syrian-African rift']
Which actor won an Academy Award for his performance in The African Queen?,['Humphrey boggart']
"Who wrote the novel Cry, the Beloved Country about South Africa?",['Alan Paton']
What is the capital of Kenya?,"['Nairobi Province, Kenya']"
From which European country did Angola achieve independence in 1975?,['Portogało']
Which country mainly makes up the Horn of Africa?,['Somali National Salvation Committee']
What is the capital of Sierra Leone?,['Freetown Colony']
Which country is the island of Zanzibar part of?,['Tanzanian']
What is Africa's largest country?,['Sudan']
"Which African country is bordered by Benin, Ghana, Ivory Coast, Niger, and Mali?",['Bourkina-Fasso']
Who was the woman sentenced to six years in jail after the murder of Stompei Seipi?,['Nomzamo Winifred Zanyiwe Madikizela']
In which country are the towns of Gweru and Kwekwe?,['Zimbobwe']
Who was the founder of the Back to Africa movement who largely inspired Rastafarianism?,['MARCUS GARVEY']
Which African country is sandwiched between Ghana and Benin?,['Republic of Togo']
The Zambesi and which other river define the borders of Matabeleland?,"['Northern Province, South Africa']"
In which mountains are Camp David?,['Appalachian']
"""Which song say, """"The words of the prophet are written on the subway walls?""""""",['The Sounds of Silence (song)']
Who sang the title song for the Bond film A View To A Kill?,['Duran duran']
In which country did General Jaruzelski impose marital law in 1981?,['Etymology of Poland']
Who won the Oscar for directing It Happened One Night?,['Frank Capra']
Hellenikon international airport is in which country?,['Yunanistan']
Who had a 60s No 1 with Lightnin' Strikes?,['Luigi A.G. Sacco']
In which year was CNN founded?,"['one thousand, nine hundred and eighty']"
Who was President Reagan's Secretary for Defense from 1987 to 1989?,['Frank Charles Carlucci']
Which famous brother of Talia Shire does not share her last name?,['Ford coppola']
In basketball where do the Celtics come from?,['City of Boston']
Which Disney film had the theme tune A Whole New World?,"[""'Ala' ad Din""]"
What does MG sand for in Booker T & The MG's?,['Memphis style']
Florence Ballard was a member of which girl group?,['Diana Ross and the Supremes']
"Who was born first, Susan Sarandon or Glenn Close?",['Susan Abigail Sarandon']
Who wrote the novel The Go Between?,['L P Hartley']
In which musical do the sweeps sing Chim Chim Cheree?,['Mrs. George Banks']
Who had a big 60s No 1 with Tossin' and Turnin'?,['Bobby Lewis']
Sam Phillips was owner of which legendary recording studio?,['Structure of the Sun']
Which actor played Maxwell Smart?,"['Adams, Don']"
On a computer keyboard which letter on the same line is between C and B?,['History of V']
Lunar 10's Lunar Excursion Module was named after which famous character?,['Snoopie']
In which decade did golfer Gary Player last win the British Open?,['1970s (decade)']
Sarah FitzGerald has been a 90s world champion in which sport?,['Squash (disambiguation)']
Where was the peace treaty signed that brought World War I to an end?,['Palais de Versailles']
Which Welsh singer was invited to sing at the White House on Millennium Eve?,"['Jones, Tom']"
Which company was responsible for the oil spill in Alaska in 1989?,['Standard Oil New Jersey']
What date is Father's Day?,['3rd Sunday in June']
In which decade of the 20th century was the FBI set up?,['1900s']
In which decade of the 20th century was Dan Aykroyd born?,['The Fifties']
Which American wrote The Game of Chess in 1959?,['Bobby Fischer (Chess career)']
Which leader did Hitler meet in the Brenner Pass in WWII?,['Moussolini']
Which company first manufactured the electric toothbrush?,['Bristol Myers-Squibb']
Who lived under the pseudonym of Harriet Brown in New York form the 40s to the 90s?,['Garbo speaks']
Which actor bought the island of Tetiaroa?,['Marlon Brando Jr.']
"Between 1952 and 1954 did the number of TV stations in the USA double, triple or quadruple?",['Thricefold']
What was Wham!'s first No 1?,['Wake Me Up Before You Go-Go']
Which musical featured the song You'll Never Walk Alone?,['Carousels']
In which year was Bloody Sunday in Londonderry?,"['one thousand, nine hundred and seventy-two']"
The first untethered space walk took place from which space craft?,['Challenger']
What was the main color of a Storm trooper in Star Wars?,['White (Colour)']
Richard Nixon was Vice President to which US state?,['Eisenhower Dwight']
Luxor international airport is in which country?,['EGY']
Which country did Albert Einstein move to as the Nazis rose to power?,['The United States of America']
In the 90s how many points have been awarded for finishing first in a Grand Prix?,['10']
Which lawyer made Raymond Burr famous?,['Perry Mason (film)']
Which broadcasting company did Edward J Noble found?,['ABCs']
In which decade did the Jackson 5 sign to Motown?,['Sixties Revolution']
How many vice presidents did Franklin D Roosevelt have?,['3']
In which state is Harrah's Auto Collection situated?,['Silver State']
What was the name of Gene Autry's horse?,['Champion']
Which city has a sports team of Steelers and team of Pirates?,['Smoky City']
"What did Fort Dearborn, Indian Territory change its name to?",['Chi-Beria']
Bill Berry retired through ill health as a drummer in which band?,['REM']
Leslie Nielsen trained in which of the armed services in WWII?,['Royal Canadian']
What went with Blood and Sweat in the name of the 60s rock band?,['Wept']
Which musical featured the song I Feel Pretty?,['The Sharks (West Side Story)']
Who produced the first Jetliner in 1957?,['Boeing Aircraft of Canada']
In which decade of the 20th century was James Caan born?,['1930’s']
In which country is the deepwater port of Trondheim?,['Norvège']
In which state is Camp David?,['Education in Maryland']
What was the Statue of Liberty originally called?,"['Liberty, Statue of']"
Who sang the Bond theme form From Russia With Love?,['Fred Flange']
Which company was responsible for the oil spill in New York harbor in 1990?,['Standard Oil New Jersey']
In which country was Arnold Schwarzenegger born?,['The Republic of Austria']
Who had an 80s No 1 with Don't You Want Me?,['The Human League']
Which star of Hannah And Her Sisters has a child called Free?,['Barbara Hershey']
Who had 70s hits with Have You Seen Her and Oh Girl?,['ChiLites']
In which decade of the 20th century was Father's Day first celebrated?,['1910s']
"""What was the name of the """"girl with kaleidoscope eyes"""" in a Beatles song?""",['Lucy Lucia']
Will Rogers airport was built in which US state?,['Okla.']
What writer was expelled from West Point for showing up for a public parade wearing only a white belt and gloves?,['Edgar alen poe']
"""What couple live next door to Dagwood and Blondie Bumstead in """"Blondie""""?""",['Herb and Tootsie Woodley']
Who was the Lone Ranger's great grand-nephew?,['Green Hornet (film)']
"""Psychologist William Moulton Marston, inventor of the polygraph, or lie detector, also created a famous comic book heroine,. Who was she?""""""",['Wonder-woman']
"""""""Last night I dreamt I went to Manderley again,"""" was the first line of what Daphne du Maurier novel?""",['Rifkah']
"""What is the actual title of Leonardo da Vinci's """"Mona Lisa""""?""",['La Gioconda (disambiguation)']
"In Henry Wadsworth Longfellow's famous poem, Hiawatha, what was the name of Hiawatha's wife?",['Minnehaha']
"How many husbands did the Wife of Bath have, as reported in Chaucer's Canterbury Tales?",['five']
What was the name of the she-ape that rescued the infant Tarzan and raised him to be Lord of the Apes?,['Kāla']
What was the title of Mac West's 1959 autobiography?,['Goodness Had Nothing to Do With It']
"""What words did Lewis Carroll combine to come up with the term """"chortle"""" in Through a Looking-Glass?""",['Chuckle and snort']
"""Shakespeare wrote that """"brevity is the soul of wit."""" What did noted wit Dorothy Parker say it was?""",['The soul of lingerie']
What is the native country of Agatha Chrisitie's detective Hercule Poirot?,['Belguim']
What was the hometown of Sgt. Snorkel in Beetle Bailey?,"['Pork Corners, Kansas']"
"In the Robin Hood stories, what was the real name of Little John?",['John Little']
The Last Of The Really Great Whangdoodles and Mandy are children's books written by what well-known Oscar-winning actress?,['Julia Elizabeth Wells']
By what pseudonym is writer Frederick Dannay Manfred Bennington Lee better known?,['Manfred B. Lee']
How many times did Ernest Hemingway revise the last page of A Farewell To Arms?,['39 times']
What was art-world guru Andy Warhol's name at birth?,['Andy Warhaul']
"What was the maiden name of Blondie Bumstead, the comic-strip wife of hapless Dagwood Bumstead?",['Boopadoop']
What famous comic strip character was inspired by the 1936 Henry Fonda film Trail of the Lonesome Pine?,"[""Al Capp's Li'l Abner""]"
What was the original name of the orphan created in 1924 by cartoonist Harold Gray in the comic strip we know as Little Orphan Annie?,['Otto']
What was the name of Elizabeth Barrett Browning's pet golden cocker spaniel ?,['Flush (disambiguation)']
The title of what poetic drama by Robert Browning was used to name a Kentucky town?,['Pipa Passes']
"What did L. Fran Baum, author of the The Wonderful Wizard of Oz, call his home in Hollywood?",['Ozcot']
What exotic city was featured in National Geographic magazine's first photo story in 1905?,['Lhasa']
How much time did Jonah spend in the belly of the whale?,['Three days and three nights']
For what event in February 1964 did evangelist Billy Graham break his strict rule against watching TV on Sunday?,"[""The Beatles' first appearance on The Ed Sullivan Show""]"
"How tall was Goliath, the Philistine giant slain by David with a stone hurled from a sling?","['Six cubits and a span,']"
"""In the Bible, for what """"price"""" did Esau sell his birthright to his younger twin brother, Jacob?""",['Pottage of lentils (Genesis 25:29-34)']
What bird is named for the apostle Peter?,"['The petrel, from a diminutive form of Petrus, or Peter, in Latin']"
Who is the only woman whose age is mentioned in the Bible?,['Sarah']
What is the most common name in the Bible--shared by 32 people in the Old Testament and one in the New Testament?,['Zecharyah']
In what language was the New Testament originally written?,['In Greek']
What was the total population of the world at the time of Christ?,['About 200 million']
Who were the parents of King Solomon?,['2 Samuel 11']
What is the name of Dr. Seuss's egg-hatching elephant?,['Horton (disambiguation)']
Who was Clark Kent's high school sweetheart?,['Lana Lazarenko']
"""What famous book begins: """"Chug, chug, chug. Puff, puff, puff""""?""",['The Little Engine that Could']
"To whom did Herman Melville dedicate his novel, Moby Dick?",['Hawthornean']
"""Under what assumed name did Oscar Wilde live out the last three years of his life, in """"France?""",['Oscar Wild']
What was Scarlett O'Hara's real first name?,['Katie']
How many years did Robinson Crusoe spend shipwrecked on his island?,['24']
"""What one word was intentionally left out of the movie version of Mario Puzo's novel, """"The Godfather"""". even though this word was the working title of the book?""",['Mob (crime)']
"In the comic strips, what was the name of Mandrake the Magician's giant partner?",['Lothar']
What was the name of the pig leader in George Orwell's Animal Farm?,['Napoleon Buonaparte']
Tess Trueheart is the wife of what comic strip character?,['Dick tracy watch']
"In the Little Orphan Annie comic strip, what was the name of Daddy Warbucks's Giant bodyguard who wore a turban?",['The land of five rivers']
The Terror of the Monster was an early title for a best-selling novel which inspired one of the highest-grossing movies of the mid-70's. Under what name did it eventually terrify the reading and film going public?,['Jaws (software)']
Who wrote the story upon which Alfred Hitchcock based his 1963 suspense film The Birds?,"['Daphne du Maurier, best known for Rebecca']"
Who was British Prime Minister when World War II broke out?,['Neville Chaimberlain']
How was Oflag IVC prison camp better known?,['Colditz']
Who succeeded Theodore Roosevelt as President?,['W.H. Taft']
To whom did the Bee Gees pay tribute in Tapestry Revisited?,['Goffin and King']
"Who was born first, James Caan or Michael Douglas?",['James Con']
In which country is the deepwater ort of Brindisi?,['Environment of Italy']
The word anchorman was credited by Sig Michelson about which CBS News Legend?,"['Cronkite, Walter Leland, Jr.']"
Who wrote The Picture Of Dorian Gray?,['Oscar Wild']
Who sang the title song for the Bond film You Only Live Twice?,['Nancy sinatra']
Who had a big 90s No 1 with This Is How We Do It?,['Supa Star']
"Which national park, famous for aboriginal rock paintings, is near Darwin?",['Kakadu National Park (Stage 2)']
In TV's All In The Family what was Mike and Gloria's son called?,['Joey (disambiguation)']
"Who sang with Crosby, Stills and Young?",['Graham William Nash']
In which John Logie Baird invent television?,"[""1920's""]"
Who sang the title song for the Bond film License To Kill?,['Gladys Knight']
Black or White came from which Michael Jackson album?,['Dangerous (song)']
"On a computer keyboard, which letter is between G ad J?",['⒣']
In which town or city was General Motors founded?,['Flint michigan']
In which country was the Russian Revolutionary Leon Trotsky murdered?,['Mexican Republic']
Which duo had a 60s No 1 with A World Without Love?,['Peter and Gordon']
In which US state was Tennessee Williams born?,['The Hospitality State']
Who was Israeli Prime Minister from 1969 to 1974?,['Golda Meir']
Bob Gaudio and Nick Massi sang with which group?,['Four Seasons']
In which country was Angelica Huston born?,['Irlanda']
What were the first two names of 'Cannonball' Adderley?,['Julian Edwin']
Carrasco international airport is in which country?,['Cruzada Libertadora']
Which record company signed Fabian?,['Chancellier fédéral']
Ron Bower and John Williams set a speed record for going round the world in a what?,['🚁']
What was the profession of New Yorker Garry Winogrand?,['Photographist']
Amelia Earhart was born in which state?,['Kans.']
Who was Theodore Roosevelt's Vice President between 1901 and 1905?,['No One (song)']
What was Phil Collins' last UK No 1 of the 80s?,['Another Day in Paradise (Jam Tronix song)']
What was Al Pacino's first movie?,['Me Natalie']
In which year did Alcock and Brown make their Atlantic crossing?,['1919']
Which movie director was born on exactly the same day as actor Tommy Lee Jones?,['Stones Law']
Which singer wrote the musical Someone Like You?,['Petula Clark']
What state had its bi-centenary of joining the Union a year after North Carolina?,['RhodeIsland']
With which instrument was Charlie Christian associated?,['Saddle (guitar)']
In which country is the Howrah bridge?,['ഭാരത മഹാരാജ്യം']
What are the international registration letters of a vehicle from Brunei?,['BRU']
What was Oliver Hardy's real first name?,['Norvell']
Benito Juarez international airport is in which country?,['Mexican Republic']
How old would Rocky Marciano have been had he lived to the end of the 20th century?,['76']
Who had a 70s No 1 hit with The Night The Lights Went Out In Georgia?,['Vicky lawrence']
Which country does the airline Gronlandsfly come from?,['Antarctica of The North']
Which famous actress was born on exactly the same day as gymnast Olga Korbut?,['Mary Debra Winger']
The diet of what mythical monster periodically included seven youths and seven maidens?,"[""The Minotaur's""]"
"In Greek mythology, who was the goddess of the rainbow?",['Iris']
"In ancient Athens, what tree was considered sacred -- with all its fruit belonging to the state, and death the penalty for anyone caught cutting one down?",['Olives']
"What legendary fire-breathing female monster had a lion's head, a goat's body and a dragon's tail?",['The Chimera']
"According to legend, who fired the arrow that hit Achilles in the heel, his only vulnerable spot?",['Paříž']
"In Greek mythology, who was the queen of the underworld and wife of Hades?",['Persephone (godess)']
"""Which entertainer said, """"He was into animal husbandry--until they caught him at it?""",['The Irish Ballad (Song)']
"""According to hippy guru Dr. Timothy Leary, what did you do before you """"drop out?""""""","['Turn on, tune in']"
What is Nelson Mandela's middle name?,['Nelson Mendella']
How old would James Dean have been had he lived to the end of the 20th century?,['68']
Barry Clifford found fame discovering what?,['Sunken pirate ships']
What was Christopher Reeve's first movie?,['Grey Lady Down']
The Porcaro Brothers featured in which group?,['Toto (disambiguation)']
Which city was called Leninakan until 1990?,['Aleksandrapol']
What is Iggy Pop's real name?,['James Osterberg']
What did Franz Kafka do for a day job?,['Worked in insurance']
Dorval International airport is in which country?,['Canada']
In square miles how big is lake Michigan?,"['twenty-two thousand, three hundred']"
Who wrote the song Momma Told Me Not To Come?,['Randy Numan']
What star sign is Harrison Ford?,['Cancer pathology']
Who founded the Organization of Afro American Unity?,['Muhammad Abdul Aziz']
Which NASA space probe was launched to Venus in 1989?,['Magellan']
Harry Weinstein became a world champion under which name?,['Garry Kasparoff']
Who directed Good Morning Vietnam?,['Barry Levinson']
What was Bette Davis's real first name?,['Ruth (crater)']
In which sport did Hollywood star Sonja Henie win Olympic Gold?,['Ice skater']
In which decade was Alzheimer's disease first clinically described?,['The First Decade']
What star sign is Glenda Jackson?,['Tarus']
Who won Super Bowl XXV?,['New York Giants Depth Chart']
Robert Mueller Municipal Airport is in which US state?,['Texas (U.S. State)']
In what year were women first admitted to Harvard?,"['one thousand, nine hundred and sixty-nine']"
Who had 70s No 1 hit with Show and Tell?,['Al Wilson']
Balice international airport is in which country?,['Etymology of Poland']
What was the first name of the original food manufacturer Mr. Heinz?,['Henry (disambiguation)']
Panama proclaimed independence in 1903 from which country?,['Columbia']
How old was Ronald Reagan when he became US President?,['sixty-nine']
Which Iowa-born artist painted American Gothic and Spring Turning?,['Grant DeVolson Wood']
Which country does the airline Garuda come from?,['Unitary state of republic of indonesia']
"To ten thousand square miles, what is the area of Idaho?",['82751 area']
Sarah Vaughan first joined which band as singer?,['Earl Hines']
Elmas international airport is in which country?,['Environment of Italy']
Which pioneering aviator had a plane called Percival Gull?,['Jean Gardner Batten']
Which British political figure became Baroness Kesteven?,['Baroness Margaret Thatcher']
Henri Becquerel shared a Nobel prize for his work in discovering what?,['Nuclear decay']
"Who was the first white music star to record on Atlantic, through its sister label Atco?",['Bobby Darrin']
Who took the assumed name Sebastian Melmoth when living in Paris?,['Oscar Wild']
Who signed the Pacific Security Treaty with the USA in 1951?,['Australia & New Zealand']
How many miles long is the canal which links the Pacific and Atlantic Oceans?,['50 miles']
Who founded the off-Broadway theater where Hair had its premier?,['Joe Papp']
"Established in 1919, which is the world's oldest surviving airline?",['Koninklijke Luchtvaart Maatschappi']
"""Which US First Lady said, """"No one can make you feel interior unless you consent?""""""",['Eleanor Roosevelt']
Who won super bowl X?,['Smoky City']
Who brought to an end Jahangir Khan's long unbeaten run of success in squash in the 80s?,['Ross Norman']
Jomo Kenyatta was born into which tribe?,['Gikuyu']
"Bryan Abrams, Sam Walters, Mark Calderon and Kevin Thornton formed which group?",['Byran Abrahms']
When was the Scrabble World championship first held?,['1991']
Arlanda international airport is in which country?,['Swedish sin']
What year was the centenary of Arkansas joining the Union?,"['one thousand, nine hundred and thirty-six']"
Which singer formed his own Berlee record label?,['Berlee Records']
Who duetted with Barbra Streisand on Till I Loved You in 1988?,"['Johnson, Don']"
What was first published on 21st December 1913 in the New York World?,['A crossword puzzle']
What finally knocked One Sweet Day off the No 1 position in the charts in the 90s?,['Because You Loved Me']
In which American state are the Merril Collection and the Burke Museum of Fine Arts?,['Texas (U.S. State)']
"Which actor paid $93,500 for the baseball which rolled between Bill Buckner's legs in game six of the 1986 World Series?",['Bi-winning']
Who was Theodore Roosevelt's Vice President between 1905 and 1909?,['Charles W. Fairbanks']
Which nation was the first to ratify the United Nations charter in 1945?,['Nicarugua']
What is the Alaskan terminus of the Alaskan Highway?,"['Fairbanks, AK']"
What was Buster Keaton's actual first name?,['Joseph']
"From 1903 to 1958, every Pope--bar one--took which name?",['Pius']
Which brothers were Warner Bros' first major record success?,['Everly (disambiguation)']
What was the title of Kitty Kelley's book about Elizabeth Taylor?,['Elizabeth Taylor: The Last Star']
What are the international registration letters for a vehicle form Jordan?,['Jordan (country)']
In which country was Julie Christie born?,['ഭാരത മഹാരാജ്യം']
Which artist created the Katzenjammer Kids?,['Rudolph Dirks']
Who had a 60s No 1 hit with Johnny Angel?,['Shelley Fabares']
Which country does the airline VIASA come from?,['ISO 3166-1:VE']
Who directed Back To The Future?,['Robert Zemeckis']
Where was Che Guevara killed?,"['Bolivia, Plurinational State of']"
Daryl Dragon used which name when he formed a 70s duo?,['Captain (military)']
"Which has the highest population, Rode island or South Dakota?",['RhodeIsland']
What was Oliver Reed's real first name?,['Robert (name)']
Which country does the airline Sansa come from?,['Countries: Costa Rica']
Who wrote the song Harper Valley PTA?,['Tom T. Hall']
What was Elvis's last No 1 in his own lifetime?,['Suspicious Minds']
Who choreographed the first performance of Copland's Rodeo?,['Agnes Demille']
Who wrote Riders of the Purple Sage?,['Zane Gray']
What were D W Griffith's first names?,['David Wark']
"""Who created the line, """"Happiness is a warm puppy?""",['Sparky Schulz']
Who directed The Big Sleep and Gentlemen Prefer Blondes?,['Howard Hawk']
In which year was the talkie The Jazz Singer released?,"['one thousand, nine hundred and twenty-seven']"
Alborg Roedslet international airport is in which country?,['Eastern Denmark']
What was Elton John's first US No 1 hit?,['Crocodile Rock']
In which decade was the Oral Roberts University founded at Tulsa?,['Sixties Revolution']
In which English city is the Burrows Toy Museum?,['Bath (disambiguation)']
On which label did the Beach boys record most of their 60s hits?,['Capitol']
Whose musical works included Composition For Orchestra and Philomel?,['Milton Babbit']
